aX,aY,aZ,gX,gY,gZ
-0.276,0.752,1.263,-17.700,-11.658,86.121
-0.316,1.007,1.376,1.099,-8.118,66.650
-0.236,1.053,1.141,12.329,-6.042,45.471
-0.236,1.216,1.110,35.645,-4.883,27.405
-0.205,0.996,0.984,36.560,-1.953,8.057
-0.165,0.744,1.075,5.432,-2.869,-5.859
-0.201,0.942,1.079,0.488,2.380,-16.235
-0.197,0.918,1.014,5.188,6.653,-34.363
-0.135,0.613,0.917,3.174,5.737,-51.880
-0.083,0.402,0.885,-1.282,4.761,-62.622
-0.046,0.298,0.865,-0.305,5.493,-71.472
-0.007,0.164,0.795,-0.549,5.432,-79.529
-0.028,0.083,0.899,-13.245,3.662,-86.182
-0.062,0.380,0.929,-8.789,5.249,-87.646
0.000,0.142,0.699,4.456,6.409,-93.079
0.045,-0.125,0.793,-16.846,-0.244,-98.633
0.047,-0.050,0.863,-24.719,-2.869,-98.694
-0.039,0.160,0.823,-10.498,0.061,-101.379
-0.067,-0.074,0.804,-7.935,-1.465,-104.370
-0.069,-0.432,0.979,-27.893,-7.874,-96.924
-0.058,-0.635,1.069,-29.968,-8.667,-80.566
-0.035,-0.767,1.132,-22.766,-4.211,-62.988
-0.034,-0.856,1.136,-19.348,2.075,-49.866
-0.044,-0.857,1.011,-8.484,8.484,-37.781
-0.009,-0.907,0.827,-2.930,10.620,-23.071
0.014,-0.915,0.782,-5.493,7.629,-6.897
0.017,-0.851,0.753,0.000,2.625,12.634
0.015,-0.846,0.789,1.526,-1.953,33.936
-0.004,-0.696,0.849,3.235,-3.784,54.077
-0.035,-0.492,0.892,13.489,-4.639,67.688
-0.049,-0.370,0.934,21.729,-7.019,74.646
-0.045,-0.339,0.974,26.062,-7.996,81.604
-0.066,-0.275,1.063,21.057,-8.179,88.867
-0.096,-0.098,1.068,19.348,-7.690,95.825
-0.090,-0.005,0.954,24.536,-8.667,99.670
-0.055,0.269,1.050,12.024,-8.057,99.426
-0.195,0.735,1.076,49.377,-2.563,90.881
-0.220,0.656,1.291,40.710,0.366,77.637
-0.133,0.365,1.198,25.940,-1.709,70.862
-0.113,0.485,1.147,4.822,-2.808,64.636
-0.160,0.745,1.221,7.019,0.183,46.265
-0.135,0.831,1.005,12.024,3.845,25.269
-0.133,0.828,1.017,7.935,3.174,7.629
-0.130,0.843,1.015,8.423,4.333,-7.935
-0.127,0.787,1.029,8.057,4.456,-21.912
-0.150,0.677,1.007,1.709,4.150,-33.936
-0.147,0.523,1.002,-6.897,3.967,-44.678
-0.133,0.418,0.996,-10.071,5.798,-53.711
-0.139,0.326,0.974,-6.226,8.667,-63.660
-0.145,0.222,0.935,-2.991,10.559,-73.425
-0.107,-0.028,0.954,-12.939,11.230,-78.552
-0.082,-0.000,1.060,-24.963,12.085,-79.773
-0.074,0.235,1.049,-11.230,16.357,-86.060
-0.054,0.213,0.901,1.038,18.372,-97.168
0.013,-0.080,0.885,-8.545,15.259,-101.868
0.073,-0.324,0.841,-17.273,12.207,-95.093
0.074,-0.383,0.899,-19.165,6.897,-83.130
0.077,-0.567,0.849,-14.526,4.883,-73.120
0.109,-0.845,0.903,-29.053,0.671,-62.256
0.117,-0.938,0.823,-33.325,-1.343,-45.288
0.080,-0.972,0.848,-33.081,-2.808,-26.123
0.073,-0.923,0.846,-30.273,-3.296,-8.118
0.066,-0.922,0.841,-22.705,-5.310,6.775
0.054,-0.998,0.904,-22.400,-8.484,24.536
0.065,-0.919,0.921,-18.433,-8.911,45.654
0.034,-0.735,0.934,-6.958,-9.277,62.988
-0.015,-0.512,0.928,9.460,-9.521,74.158
-0.025,-0.443,0.908,20.630,-9.033,82.581
-0.031,-0.413,0.941,15.564,-9.888,90.027
-0.092,-0.187,1.064,12.268,-9.216,94.849
-0.114,-0.003,0.957,25.635,-7.141,96.741
-0.101,-0.304,0.886,12.817,-10.803,100.769
-0.044,0.094,0.868,-5.798,-13.245,107.117
-0.207,0.648,1.028,29.053,-8.179,96.924
-0.229,0.634,1.080,38.574,-4.517,80.139
-0.150,0.302,1.136,19.470,-6.836,74.890
-0.165,0.568,1.236,-0.122,-6.775,68.542
-0.214,1.040,1.165,25.024,-1.099,49.805
-0.218,1.084,1.022,40.649,1.648,27.405
-0.160,0.857,1.000,32.898,-0.854,10.925

0.048,0.422,0.849,-22.583,-2.869,-101.013
0.080,0.159,0.740,-27.893,-7.446,-112.732
0.038,-0.069,0.812,-40.405,-11.963,-117.249
-0.052,-0.018,0.898,-42.603,-13.367,-117.126
-0.037,-0.368,0.932,-39.185,-15.686,-119.263
-0.070,-0.976,0.866,-48.279,-20.142,-114.685
-0.012,-1.379,1.135,-64.575,-21.118,-94.299
0.005,-1.064,1.115,-30.762,5.371,-36.316
0.056,-1.058,1.014,-24.048,5.981,-21.240
0.110,-1.126,0.938,-26.184,5.432,0.183
0.136,-1.206,0.938,-28.931,3.784,27.954
0.050,-1.211,1.020,-30.396,5.798,-64.331
0.025,-0.519,0.831,-85.327,0.427,-90.393
-0.005,-0.615,0.852,-73.975,-0.610,-78.857
-0.031,-0.624,0.890,-57.251,-1.343,-66.406
-0.028,-0.809,0.921,-46.082,-5.371,-53.162
-0.039,-0.945,0.978,-45.166,-8.667,-34.729
-0.024,-1.017,0.906,-38.147,-8.423,-15.076
0.009,-1.157,0.865,-39.185,-9.155,2.319
0.029,-1.226,0.858,-40.710,-10.681,21.057
0.032,-1.181,0.891,-38.757,-11.536,40.649
0.000,-1.005,0.927,-30.151,-10.498,58.960
-0.048,-0.769,0.959,-15.137,-9.644,70.618
-0.082,-0.495,1.000,6.165,-8.728,78.003
-0.114,-0.254,1.050,31.067,-7.996,84.778
-0.127,-0.110,1.097,50.842,-8.545,92.529
-0.144,-0.004,1.173,60.059,-9.705,102.112
-0.150,0.109,1.045,63.843,-8.545,110.901
-0.115,-0.071,1.113,48.218,-11.780,115.723
-0.138,0.432,1.162,49.683,-8.972,117.676
-0.202,0.632,1.114,67.017,-3.540,109.009
-0.271,0.538,1.252,30.212,-7.385,94.299
-0.339,0.770,1.456,-6.653,-1.526,81.421
-0.216,0.338,1.315,1.038,-10.864,103.210
-0.276,0.752,1.263,-17.700,-11.658,86.121
-0.192,0.416,1.093,49.866,-9.766,92.163
-0.196,0.263,1.307,12.817,-5.798,84.290
-0.129,0.470,1.145,1.099,-4.211,78.979
-0.214,0.669,1.315,0.732,-2.930,61.035
-0.195,0.876,1.216,6.775,5.066,42.603
-0.151,0.836,1.051,14.465,6.897,28.870
-0.135,0.785,1.084,-1.587,5.859,14.771
-0.088,0.850,0.997,7.568,11.108,1.404
-0.064,0.735,0.921,10.925,10.986,-12.085
-0.063,0.668,0.903,9.216,8.667,-24.841
-0.064,0.631,0.877,13.306,9.216,-36.438
-0.059,0.498,0.879,12.085,9.277,-46.021
-0.062,0.398,0.875,11.169,9.216,-53.406
-0.066,0.304,0.885,11.292,8.545,-61.096
-0.071,0.191,0.903,11.047,8.667,-68.542
-0.065,0.051,0.924,13.611,9.583,-75.317
-0.023,0.003,0.894,14.648,10.132,-80.383
-0.002,-0.074,0.893,12.268,10.010,-87.280
0.021,-0.115,0.997,3.540,10.437,-93.872
0.007,-0.057,1.020,3.418,12.573,-97.595
0.054,-0.141,0.973,12.085,12.695,-101.013
0.094,-0.288,0.933,11.414,10.559,-100.037
0.121,-0.443,0.840,7.324,7.568,-91.736
0.127,-0.667,0.862,-2.319,2.258,-79.590
0.149,-0.632,0.756,1.343,0.183,-62.378
0.123,-0.835,0.696,8.240,-1.221,-47.363
0.118,-1.117,0.687,5.493,-5.859,-26.672
0.104,-1.441,0.714,5.798,-7.568,-2.625
0.075,-1.718,0.804,-12.512,-10.132,22.949
0.036,-1.458,0.877,-23.682,-8.545,48.462
-0.047,-1.014,0.919,-9.644,-4.944,63.904
-0.093,-0.698,0.993,8.362,-3.906,74.341
-0.124,-0.506,1.014,35.339,-2.930,85.571
-0.164,-0.349,1.146,60.791,-2.380,96.313
-0.153,-0.025,1.082,107.971,-0.427,104.065
-0.159,-0.035,1.067,154.419,-2.380,107.849
-0.106,-0.193,1.002,166.870,-5.554,115.906
-0.011,-0.234,0.931,156.921,-6.592,124.756
-0.009,0.181,0.922,145.935,-5.859,123.718
-0.116,0.021,0.993,114.075,-5.005,108.337
-0.099,-0.151,1.285,30.640,-7.568,98.877
-0.102,0.401,1.211,15.137,-5.371,92.957
-0.140,0.604,1.212,35.828,-4.761,74.402
-0.099,0.425,1.230,27.466,-5.798,58.472
-0.026,0.490,1.287,21.179,-2.563,51.514
-0.047,0.511,1.179,29.480,3.052,41.626
-0.016,0.379,1.080,23.254,1.831,32.532
0.070,0.318,0.957,18.677,0.000,26.306
0.032,0.333,0.942,12.451,-1.038,15.503
-0.036,0.464,0.939,2.563,1.770,-2.319
-0.042,0.557,0.880,2.808,4.700,-23.315
0.003,0.484,0.828,1.221,5.127,-41.138
0.034,0.318,0.825,-1.648,3.845,-53.223
0.026,0.123,0.826,-5.005,2.502,-62.134
-0.005,0.021,0.879,-11.230,2.014,-71.289
-0.014,-0.042,0.920,-15.808,3.906,-82.214
-0.004,-0.109,0.964,-19.470,6.165,-94.055
0.040,-0.234,0.999,-17.944,7.507,-103.210
0.081,-0.428,0.927,-7.507,5.615,-107.056
0.133,-0.530,0.839,1.526,3.967,-105.530
0.209,-0.743,0.778,-2.869,2.014,-99.426
0.245,-0.832,0.743,-23.621,-3.235,-88.745
0.161,-0.650,0.547,-11.902,-7.019,-74.707
0.088,-1.011,0.546,2.380,-15.686,-59.875
0.049,-1.570,0.674,3.052,-19.958,-32.715
0.006,-1.737,0.877,-12.695,-17.517,-2.380
-0.017,-1.753,0.963,-17.700,-15.747,24.231
-0.030,-1.649,0.971,-23.499,-13.916,47.852
-0.075,-1.308,0.912,-17.273,-11.475,68.420
-0.105,-0.913,0.896,5.859,-9.094,84.229
-0.156,-0.666,1.131,45.227,-0.854,96.252
-0.116,-0.425,1.106,86.060,7.019,104.797
-0.114,-0.239,1.032,124.573,0.732,107.971
-0.086,-0.202,1.202,119.263,-2.625,109.619
-0.011,-0.384,1.026,84.412,-0.366,111.694
-0.031,-0.218,1.258,23.804,-8.179,114.136
-0.053,0.214,1.177,23.315,-1.892,109.558
-0.029,0.244,1.174,15.625,1.648,98.755
0.055,0.166,1.016,1.404,-0.366,90.210
0.053,0.086,0.943,-5.615,-3.967,82.214
0.048,0.150,0.984,-12.207,-6.165,74.707
0.016,0.140,0.905,-16.907,-8.118,68.359
-0.030,0.199,0.974,-30.151,-12.268,58.838
-0.075,0.408,0.946,-31.250,-10.681,46.326

0.130,-0.755,1.011,-28.015,0.732,-51.514
0.178,-0.671,0.895,-26.611,4.883,-37.476
0.197,-0.758,0.896,-35.706,2.869,-28.687
0.186,-0.869,0.764,-25.818,-0.183,-12.756
0.214,-1.031,0.724,-17.029,-0.427,11.108
0.237,-1.098,0.754,-17.944,-3.113,34.668
0.212,-0.985,0.763,-11.536,-5.981,53.223
0.168,-0.838,0.785,-3.784,-6.287,67.200
0.142,-0.724,0.845,2.563,-6.836,78.186
0.114,-0.614,0.925,9.888,-6.897,87.585
0.067,-0.401,1.089,16.846,-6.165,94.360
0.036,-0.065,1.135,38.452,-3.235,99.731
0.033,0.139,1.140,63.477,-0.305,100.159
-0.026,0.340,1.168,77.637,1.099,95.093
-0.067,0.283,1.281,67.200,1.892,85.388
0.013,0.158,1.175,33.691,2.625,74.219
0.063,0.268,1.191,8.362,-0.244,63.965
-0.035,0.599,1.076,19.592,4.028,48.462
-0.011,0.366,0.958,8.240,3.174,29.724
0.057,0.374,0.959,-10.193,2.075,18.921
0.048,0.577,0.940,-10.010,6.104,6.653
0.033,0.544,0.892,-11.475,5.188,-9.705
0.058,0.383,0.892,-17.700,2.563,-24.536
0.072,0.302,0.889,-20.203,2.075,-35.706
0.079,0.212,0.893,-23.743,1.526,-45.898
0.073,0.179,0.914,-26.306,0.977,-54.932
0.061,0.182,0.870,-21.484,-0.122,-63.721
0.069,0.014,0.799,-20.447,-2.869,-72.144
0.073,-0.137,0.844,-28.748,-6.592,-76.660
0.057,-0.142,0.918,-32.166,-7.629,-78.491
0.052,-0.076,0.909,-29.358,-7.629,-82.397
0.022,-0.100,0.991,-27.100,-8.057,-89.111
-0.009,-0.259,0.752,-23.682,-8.667,-91.980
0.132,-0.510,0.953,-37.659,-15.076,-89.233
0.130,-0.743,1.010,-39.124,-15.198,-83.557
0.092,-0.699,1.099,-26.611,-9.888,-68.054
0.144,-0.809,0.929,-17.395,-5.554,-57.129
0.171,-1.063,0.989,-28.381,-7.629,-47.363
0.167,-1.125,0.915,-33.142,-8.362,-27.527
0.212,-1.118,0.967,-37.842,-6.165,-6.287
0.205,-1.082,0.947,-29.053,-5.859,12.695
0.161,-1.014,0.911,-16.785,-6.226,34.912
0.154,-0.868,0.908,-6.653,-6.653,55.054
0.161,-0.697,0.902,5.615,-4.944,68.848
0.153,-0.587,0.888,17.456,-4.761,76.538
0.160,-0.516,0.872,22.827,-6.775,82.825
0.162,-0.469,0.917,19.226,-9.033,88.806
0.106,-0.282,1.024,12.939,-9.644,93.628
0.055,-0.121,0.994,23.132,-9.827,97.107
0.061,-0.213,0.947,22.034,-13.733,100.708
0.074,-0.034,0.966,22.339,-15.686,104.065
0.004,0.204,1.006,37.964,-13.000,100.830
-0.043,0.581,1.195,35.339,-6.653,90.698
-0.168,0.868,1.270,35.339,0.000,70.923
-0.173,0.641,1.210,33.569,0.061,47.913
-0.029,0.275,1.157,9.583,-6.226,36.072
-0.007,0.587,1.052,7.751,-4.333,31.799
-0.102,0.705,0.983,3.357,-0.671,15.076
-0.097,0.669,0.959,-5.920,-0.793,-1.892
-0.062,0.614,0.906,-9.705,0.244,-16.113
-0.046,0.516,0.850,-15.015,-1.343,-31.128
-0.015,0.395,0.837,-19.897,-3.784,-44.617
0.008,0.323,0.849,-20.874,-5.310,-56.213
-0.014,0.297,0.900,-17.029,-5.188,-65.857
-0.017,0.242,0.859,-10.071,-5.249,-75.195
0.014,0.155,0.861,-9.888,-7.568,-84.717
0.057,0.036,0.824,-12.573,-9.155,-91.492
0.055,-0.005,0.905,-17.334,-12.085,-95.947
0.037,0.028,0.913,-8.484,-12.024,-97.717
0.085,-0.186,0.868,-12.512,-13.123,-100.037
0.017,-0.431,0.879,-22.400,-18.005,-97.534
0.095,-0.612,0.971,-25.574,-21.362,-86.243
0.076,-0.870,1.154,-22.461,-17.334,-77.698
0.062,-0.781,1.194,-7.202,-10.193,-60.425
0.123,-0.859,1.049,-1.404,-3.418,-49.744
0.155,-1.003,0.983,-9.277,-4.272,-39.795
0.146,-1.040,0.938,-9.521,-3.418,-18.799
0.182,-1.156,0.866,-9.216,-1.343,5.432
0.215,-1.194,0.814,-16.541,-0.488,28.992
0.217,-0.996,0.795,-15.137,-1.465,48.462
0.169,-0.735,0.788,-7.141,-2.014,61.829
0.128,-0.541,0.794,3.601,-2.930,69.336
0.108,-0.438,0.812,12.146,-3.357,74.463
0.064,-0.297,0.936,15.503,-5.249,79.102
0.016,-0.054,1.042,25.757,-4.822,83.801
0.026,-0.066,0.955,41.443,-5.432,87.219
0.065,-0.084,1.027,34.912,-8.850,92.285
-0.015,0.157,1.039,32.776,-4.456,92.041
-0.047,-0.018,1.200,9.827,-1.648,84.595
0.017,0.156,1.229,-14.832,1.953,80.933
-0.009,0.540,1.103,-0.244,7.385,69.763
-0.001,0.417,1.116,5.432,8.667,54.016
0.052,0.368,1.072,-1.953,9.033,45.593
0.021,0.473,0.991,-2.136,8.728,38.513
0.039,0.457,0.915,-2.075,6.409,27.344
0.065,0.364,0.865,-1.160,5.310,18.311
0.062,0.432,0.826,1.648,4.456,7.690
0.055,0.422,0.808,7.690,2.563,-7.446
0.037,0.408,0.820,8.606,-1.221,-22.339
0.026,0.408,0.832,11.414,-4.272,-35.400
0.013,0.316,0.863,13.916,-6.714,-47.546
-0.013,0.235,0.935,15.747,-7.324,-57.678
-0.044,0.205,0.951,19.714,-5.554,-66.101
-0.031,0.147,0.969,19.470,-5.371,-75.867
-0.011,0.150,0.965,18.860,-4.456,-84.961
0.018,0.023,0.958,16.724,-4.517,-93.872
0.034,-0.017,1.033,11.230,-5.493,-100.281
0.050,-0.001,0.909,17.700,-4.578,-105.957
0.098,-0.292,0.934,12.695,-7.629,-111.450
0.166,-0.536,0.869,3.174,-9.155,-108.215
0.202,-0.670,0.829,0.366,-8.362,-100.159
0.204,-0.976,0.755,-9.583,-8.911,-90.759
0.167,-1.025,0.923,-30.212,-10.437,-75.439
0.144,-0.792,1.000,-21.667,-4.517,-57.556
0.112,-0.839,0.944,-12.756,-2.319,-47.485
0.061,-1.037,0.910,-2.258,-5.859,-31.311
0.066,-1.263,0.763,3.296,-5.432,-4.150
0.164,-1.401,0.862,-7.263,-4.517,24.048
0.154,-1.251,0.833,-9.521,-0.366,47.852

0.197,-0.758,0.896,-35.706,2.869,-28.687
0.186,-0.869,0.764,-25.818,-0.183,-12.756
0.214,-1.031,0.724,-17.029,-0.427,11.108
0.237,-1.098,0.754,-17.944,-3.113,34.668
0.212,-0.985,0.763,-11.536,-5.981,53.223
0.168,-0.838,0.785,-3.784,-6.287,67.200
0.142,-0.724,0.845,2.563,-6.836,78.186
0.114,-0.614,0.925,9.888,-6.897,87.585
0.067,-0.401,1.089,16.846,-6.165,94.360
0.036,-0.065,1.135,38.452,-3.235,99.731
0.033,0.139,1.140,63.477,-0.305,100.159
-0.026,0.340,1.168,77.637,1.099,95.093
-0.067,0.283,1.281,67.200,1.892,85.388
0.013,0.158,1.175,33.691,2.625,74.219
0.063,0.268,1.191,8.362,-0.244,63.965
-0.035,0.599,1.076,19.592,4.028,48.462
-0.011,0.366,0.958,8.240,3.174,29.724
0.057,0.374,0.959,-10.193,2.075,18.921
0.048,0.577,0.940,-10.010,6.104,6.653
0.033,0.544,0.892,-11.475,5.188,-9.705
0.058,0.383,0.892,-17.700,2.563,-24.536
0.072,0.302,0.889,-20.203,2.075,-35.706
0.079,0.212,0.893,-23.743,1.526,-45.898
0.073,0.179,0.914,-26.306,0.977,-54.932
0.061,0.182,0.870,-21.484,-0.122,-63.721
0.069,0.014,0.799,-20.447,-2.869,-72.144
0.073,-0.137,0.844,-28.748,-6.592,-76.660
0.057,-0.142,0.918,-32.166,-7.629,-78.491
0.052,-0.076,0.909,-29.358,-7.629,-82.397
0.022,-0.100,0.991,-27.100,-8.057,-89.111
-0.009,-0.259,0.752,-23.682,-8.667,-91.980
0.132,-0.510,0.953,-37.659,-15.076,-89.233
0.130,-0.743,1.010,-39.124,-15.198,-83.557
0.092,-0.699,1.099,-26.611,-9.888,-68.054
0.144,-0.809,0.929,-17.395,-5.554,-57.129
0.171,-1.063,0.989,-28.381,-7.629,-47.363
0.167,-1.125,0.915,-33.142,-8.362,-27.527
0.212,-1.118,0.967,-37.842,-6.165,-6.287
0.166,-0.759,0.959,-5.798,-6.409,-81.299
0.197,-1.075,0.988,-16.418,-4.517,-70.923
0.126,-1.223,0.923,-31.921,0.916,-51.941
0.182,-0.938,1.114,-44.495,3.967,-34.668
0.194,-0.852,0.858,-26.733,8.484,-33.752
0.185,-0.818,0.835,-21.729,6.104,-27.954
0.160,-0.824,0.809,-14.893,5.981,-13.977
0.173,-0.923,0.799,-3.784,1.526,4.700
0.169,-1.022,0.879,-5.310,-5.615,28.137
0.140,-0.917,0.889,1.526,-5.798,48.584
0.100,-0.729,0.872,16.968,-2.686,59.814
0.084,-0.593,0.831,34.119,-1.648,63.843
0.095,-0.567,0.801,48.401,-2.869,66.467
0.090,-0.538,0.891,52.307,-5.554,71.289
0.058,-0.325,0.951,58.594,-6.409,76.294
0.044,-0.236,0.873,68.420,-8.057,77.759
0.104,-0.135,0.848,60.547,-10.742,79.529
-0.021,0.165,0.945,61.279,-9.644,76.843
-0.090,0.279,1.317,40.039,-3.357,67.444
-0.025,0.348,1.165,28.015,1.892,59.998
-0.057,0.382,1.270,16.968,-3.296,49.927
-0.028,0.453,1.147,23.682,-0.671,39.185
0.030,0.291,1.024,25.696,0.000,28.687
0.015,0.247,1.052,7.690,-2.075,21.057
0.010,0.384,0.959,8.972,-0.061,12.268
0.006,0.431,0.909,11.841,0.549,-2.502
0.002,0.370,0.916,6.470,0.793,-17.334
-0.005,0.406,0.875,7.141,2.747,-30.273
0.004,0.364,0.846,11.902,4.333,-42.847
0.014,0.292,0.894,12.390,4.944,-53.101
-0.013,0.304,0.925,16.907,6.348,-60.608
-0.016,0.273,0.868,23.865,6.226,-68.298
0.032,0.042,0.770,20.264,3.784,-75.073
0.046,-0.061,0.887,1.160,1.160,-79.102
0.044,-0.019,0.813,3.174,2.563,-84.167
0.049,-0.198,0.845,-4.944,1.343,-93.079
0.082,-0.313,0.854,-17.151,1.709,-96.191
0.138,-0.664,0.743,-25.024,0.000,-95.703
0.149,-0.973,0.912,-46.021,-4.150,-88.013
0.150,-1.028,0.874,-53.955,1.343,-73.608
0.176,-0.994,0.761,-58.228,3.845,-64.392
0.196,-1.071,0.875,-58.594,3.845,-55.298
0.197,-1.198,0.808,-44.983,2.686,-37.903
0.178,-1.244,0.820,-28.687,-1.343,-15.564
0.194,-1.372,0.816,-20.264,-4.333,4.333
0.191,-1.387,0.846,-19.226,-7.751,28.015
0.160,-1.160,0.878,-10.254,-8.362,52.612
0.116,-0.912,0.925,4.700,-7.202,67.932
0.085,-0.728,0.921,23.804,-6.531,76.050
0.096,-0.643,0.871,41.199,-7.202,81.848
0.117,-0.689,0.881,39.795,-11.292,87.280
0.085,-0.467,1.028,32.288,-13.428,93.079
0.010,-0.329,0.971,39.307,-12.634,95.825
0.090,-0.380,0.935,18.677,-15.747,100.403
0.035,0.062,1.010,18.005,-15.259,100.830
-0.159,0.318,1.309,28.198,-5.554,88.562
-0.019,0.040,1.281,-1.221,-0.854,78.186
0.047,0.343,1.368,-12.695,-4.822,74.097
-0.074,0.777,1.153,40.710,3.845,58.777
-0.030,0.425,1.081,36.804,3.418,36.804
0.026,0.361,1.022,17.578,1.404,29.907
0.022,0.511,0.891,19.104,5.127,22.278
0.022,0.438,0.859,6.958,4.089,6.226
-0.012,0.488,0.905,0.671,4.639,-7.935
-0.043,0.526,0.881,4.028,6.897,-23.804
0.003,0.387,0.882,-3.723,5.432,-39.795
0.026,0.260,0.862,-15.808,4.272,-50.415
0.037,0.145,0.875,-25.879,2.380,-59.937
0.037,0.131,0.852,-24.109,1.221,-68.604
0.063,-0.018,0.787,-18.677,0.122,-76.843
0.082,-0.020,0.844,-20.386,-1.038,-81.299
0.142,0.021,0.765,-14.587,0.305,-85.144
0.133,-0.045,0.732,-10.193,-2.869,-91.614
0.157,-0.250,0.776,-14.038,-6.042,-93.506
0.088,-0.198,0.901,-15.259,-8.362,-91.553
0.110,-0.267,0.782,-2.136,-7.507,-91.675
0.130,-0.712,0.906,-8.240,-12.817,-90.698
0.090,-0.893,1.069,-7.629,-11.658,-76.721
0.011,-0.803,1.226,0.977,-4.333,-64.880
0.040,-0.776,1.119,25.452,3.418,-60.669
0.128,-1.071,1.004,37.964,6.348,-54.016

0.146,-0.728,0.892,10.376,-2.502,60.730
0.139,-0.612,0.900,23.376,-2.747,71.167
0.112,-0.502,0.894,37.231,-3.662,78.186
0.081,-0.420,0.933,42.725,-6.165,83.984
0.061,-0.330,1.011,40.039,-8.118,89.539
0.052,-0.180,1.007,39.124,-7.629,93.445
0.055,-0.041,0.971,40.283,-6.592,94.360
-0.026,0.266,1.136,27.222,-5.432,89.417
-0.046,0.170,1.142,11.902,-2.258,78.552
0.042,-0.040,1.212,-21.362,-3.723,76.538
0.080,0.073,1.084,-41.870,-4.089,77.637
0.007,0.746,1.194,-24.048,1.343,64.148
-0.049,0.845,1.090,22.827,10.132,40.222
0.033,0.462,1.077,1.648,4.883,27.344
0.080,0.489,1.023,8.850,3.418,26.428
0.076,0.531,0.936,15.808,4.761,16.479
0.073,0.483,0.860,9.949,3.845,4.700
0.035,0.516,0.874,2.197,4.028,-6.226
0.012,0.608,0.839,5.920,5.859,-23.132
0.032,0.526,0.796,7.202,4.639,-38.696
0.056,0.390,0.795,3.662,2.380,-49.988
0.075,0.307,0.821,0.793,1.587,-58.289
0.085,0.266,0.790,0.977,0.183,-66.895
0.112,0.086,0.750,-0.183,-2.319,-75.989
0.109,-0.041,0.830,-5.737,-3.906,-80.444
0.139,-0.086,0.862,-7.507,-3.174,-84.473
0.118,-0.084,0.944,-8.423,-3.479,-91.858
0.103,-0.049,0.972,-5.737,-2.014,-99.426
0.130,-0.194,1.038,-2.563,-0.488,-104.187
0.178,-0.364,0.989,3.723,1.282,-101.013
0.156,-0.701,0.968,0.610,0.793,-94.543
0.137,-0.759,1.079,-4.944,-0.244,-80.750
0.226,-0.731,0.898,8.484,6.287,-67.871
0.258,-0.929,0.749,4.272,6.348,-62.012
0.254,-0.980,0.725,-11.719,3.845,-48.157
0.276,-0.894,0.657,-12.817,7.019,-31.555
0.261,-0.871,0.679,-14.587,4.761,-20.264
0.208,-0.938,0.827,-14.526,-2.380,-3.723
0.191,-1.132,0.839,-3.845,-7.080,16.541
0.185,-1.207,0.952,-4.883,-8.301,37.720
0.156,-1.090,0.988,6.104,-6.714,56.458
0.118,-0.871,0.964,22.827,-4.700,68.848
0.106,-0.673,1.008,32.654,-3.174,75.012
0.066,-0.453,1.029,47.241,-0.916,78.247
0.041,-0.265,1.008,72.815,-0.916,81.604
0.029,-0.160,0.967,85.999,-2.991,85.876
0.003,-0.074,1.046,79.407,-5.371,88.928
0.028,-0.063,0.952,65.796,-7.263,90.088
0.044,-0.208,1.000,32.776,-11.292,89.783
0.042,-0.177,1.059,-5.554,-13.245,87.708
0.026,-0.104,1.181,-27.466,-13.428,81.970
-0.015,0.115,1.169,-23.560,-7.751,76.355
0.012,-0.006,1.096,-36.865,-8.118,68.909
0.057,0.299,1.196,-41.565,-7.202,64.880
0.018,0.711,1.151,-1.221,0.610,52.734
-0.032,0.683,1.119,8.972,2.441,36.560
0.006,0.417,1.097,-3.662,-1.526,28.564
0.055,0.362,1.004,-8.423,-4.333,26.917
0.078,0.435,0.883,-14.771,-7.202,19.043
0.066,0.480,0.832,-19.958,-8.423,4.578
0.038,0.435,0.766,-25.574,-8.972,-12.512
0.035,0.401,0.745,-28.259,-9.827,-30.579
0.031,0.399,0.774,-25.757,-9.399,-45.593
0.042,0.336,0.832,-11.963,-7.385,-58.044
0.034,0.310,0.930,0.183,-5.127,-67.505
0.039,0.263,0.906,9.949,-4.639,-75.623
0.065,0.080,0.921,13.123,-6.165,-81.787
0.091,-0.028,0.955,9.827,-5.798,-83.496
0.124,-0.165,0.960,5.737,-5.676,-85.388
0.114,-0.178,1.093,-2.075,-5.310,-86.182
0.166,-0.236,0.958,1.099,-2.563,-87.219
0.220,-0.546,0.964,-11.292,-3.601,-88.074
0.202,-0.727,0.900,-14.893,-4.639,-79.163
0.237,-1.054,0.788,-26.123,-3.418,-65.613
0.193,-1.191,0.955,-51.697,-4.395,-48.645
0.196,-1.037,0.925,-39.368,2.808,-31.006
0.239,-0.981,0.843,-30.762,7.629,-21.057
0.258,-0.887,0.812,-30.029,7.996,-11.536
0.250,-0.777,0.774,-22.217,6.470,1.160
0.252,-0.772,0.767,-13.855,2.441,16.724
0.232,-0.799,0.804,-9.888,-1.160,33.691
0.204,-0.806,0.857,-0.366,-4.272,49.805
0.205,-0.780,0.886,9.338,-6.775,64.148
0.215,-0.763,0.914,15.015,-9.644,74.951
0.188,-0.704,0.967,14.709,-12.939,83.557
0.153,-0.593,0.971,21.790,-14.160,92.041
0.131,-0.381,0.920,28.931,-12.390,99.304
0.029,0.056,1.077,36.072,-7.935,100.586
-0.053,0.360,1.051,49.316,0.916,94.116
